Customer	Cust#	CustGrp	TradeIco	CivMil	Po#	Item#	Description	ItemType	Pl	SubPl	PlannerCode	Order#	Line#	Schd#	Order Date	SchDate	ReqDate	PromDate	CommitDate	PickSlip#	ShipDate	ShipQty	ExtPrice	ExtCost	Margin	Trx#	Trxdate	TrxYr	TrxQtr	TrxMo	TrxWk	Mrkt	QuoteOrRma	WAYBILL_NUM	MegMo	days	ot	LINE_ID	LINE_TYPE_CODE	ShipVia	DocumentNumber
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8205022828	18301905-1	GAUGE, 0-100 PSI	SA	FIR	01G	PLNR02	266832	2	0	08/19/2015	08/21/2015	08/28/2015	09/04/2015	08/28/2015	390650	08/25/2015	11	$2,992.00	$2,352.10	$639.90	60254834	08/25/2015	2015	3	08	35	OEM		FEDEX	08	3	ONTIME	556438	REGULAR	FEDEX Intl Economy	266832-390650
CESSNA AIRCRAFT COMPANY_DU	1382	CESSNA	TRADE	CIVIL	LA01086A00	19940935-1	GAUGE, PRESSURE, 0-2000 PSIG	FG	FIR	01G	PLNR02	253690	230	22	08/19/2015	09/14/2015	09/21/2015	09/28/2015	09/21/2015	391390	09/21/2015	1	$579.00	$457.52	$121.48	60255706	09/21/2015	2015	3	09	39	OEM	2013 DELIV	613757439381	09	0	ONTIME	556439	DETAIL	FEDEX Ground	253690-391390
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496631	2100009-03-227	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	267402	4	0	08/20/2015	10/06/2015	10/13/2015	10/23/2015	10/13/2015	393750	10/13/2015	2	$850.00	$815.23	$34.77	60256644	10/13/2015	2015	4	10	42	OEM		632494327413	10	0	ONTIME	556444	REGULAR	FEDEX Ground	267402-393750
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496619	2100002-01-048	RESTRAINT SYSTEM, GRAY, BH3CABB	FG	COM	05C	PLNR07	267405	1	0	08/20/2015	10/02/2015	10/09/2015	10/19/2015	10/09/2015	393034	09/25/2015	39	$16,575.00	$10,108.90	$6,466.10	60255940	09/25/2015	2015	3	09	39	OEM		613757440845	09	14	ONTIME	556451	REGULAR	FEDEX Ground	267405-393034
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496619	2100002-01-278	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	267405	2	0	08/20/2015	09/30/2015	10/09/2015	10/19/2015	10/09/2015	393100	10/07/2015	1	$425.00	$259.20	$165.80	60256458	10/07/2015	2015	4	10	41	OEM		632494326406	10	2	ONTIME	556452	REGULAR	FEDEX Ground	267405-393100
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496619	2100002-01-278	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	267405	3	0	08/20/2015	10/01/2015	10/12/2015	10/19/2015	10/09/2015	393266	10/12/2015	12	$5,100.00	$3,110.43	$1,989.57	60256585	10/12/2015	2015	4	10	42	OEM		632494327159	10	0	ONTIME	556453	REGULAR	FEDEX Std Overnight	267405-393266
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496622	2100002-01-233	RESTAINT SYSTEM	FG	COM	05C	PLNR07	267406	1	1	08/20/2015	10/02/2015	10/09/2015	10/19/2015	10/09/2015	391798	09/15/2015	2	$850.00	$516.15	$333.85	60255435	09/15/2015	2015	3	09	38	SPA		S/W 391797	09	24	ONTIME	556455	DETAIL	FEDEX Ground	267406-391798
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496622	2100002-01-233	RESTAINT SYSTEM	FG	COM	05C	PLNR07	267406	1	2	08/20/2015	10/02/2015	10/09/2015	10/19/2015	10/09/2015	391797	09/15/2015	1	$425.00	$258.07	$166.93	60255435	09/15/2015	2015	3	09	38	SPA		613757437757	09	24	ONTIME	556456	DETAIL	FEDEX Ground	267406-391797
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496622	2100002-01-058	RESTRAINT SYSTEM, MOUSE GRAY, BH3CLBB	FG	COM	05C	PLNR07	267406	2	1	08/20/2015	09/30/2015	10/12/2015	10/19/2015	10/09/2015	393168	10/12/2015	4	$1,700.00	$1,036.81	$663.19	60256583	10/12/2015	2015	4	10	42	SPA		632494327192	10	0	ONTIME	556458	DETAIL	FEDEX P-1	267406-393168
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496622	2100002-01-058	RESTRAINT SYSTEM, MOUSE GRAY, BH3CLBB	FG	COM	05C	PLNR07	267406	2	2	08/20/2015	10/05/2015	10/12/2015	10/21/2015	10/12/2015	393469	10/12/2015	15	$6,375.00	$3,888.04	$2,486.96	60256583	10/12/2015	2015	4	10	42	SPA		632494327376	10	0	ONTIME	556459	DETAIL	FEDEX Ground	267406-393469
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496620	2100002-01-276	REST. SYS, TRANSITIONAL GRAY, BH3KPBB	FG	COM	05C	PLNR07	267407	1	1	08/20/2015	09/30/2015	10/12/2015	10/20/2015	10/09/2015	393167	10/12/2015	22	$9,350.00	$5,702.46	$3,647.54	60256584	10/12/2015	2015	4	10	42	OEM		632494327218	10	0	ONTIME	556462	DETAIL	FEDEX Ground	267407-393167
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10496620	2100002-01-276	REST. SYS, TRANSITIONAL GRAY, BH3KPBB	FG	COM	05C	PLNR07	267407	1	2	08/20/2015	10/01/2015	10/12/2015	10/20/2015	10/09/2015	393278	10/12/2015	11	$4,675.00	$2,851.23	$1,823.77	60256584	10/12/2015	2015	4	10	42	OEM		632494327181	10	0	ONTIME	556463	DETAIL	FEDEX Ground	267407-393278
GOODRICH AIRCRAFT INTERIOR PRODUCTS	1195	GOODRICH	TRADE	CIVIL	10499170	0113698-03	STRAP	SA	COM	05M	PLNR05	267408	1	0	08/20/2015	09/04/2015	10/19/2015	10/29/2015	10/19/2015	390732	08/25/2015	5	$1,040.00	$206.10	$833.90	60254802	08/25/2015	2015	3	08	35	SPA		613757434482	08	55	ONTIME	556467	REGULAR	FEDEX Ground	267408-390732
BEECHCRAFT CORPORATION_DU	1362	HAWKER BEECHCRAFT	TRADE	CIVIL	4505273885	30301102	FIREX 86-1(13045-3)	FG	FIR	01F	PLNR01	267409	1	0	08/20/2015	09/30/2015	10/12/2015	10/14/2015	09/30/2015	393933	10/12/2015	26	$40,508.00	$27,959.37	$12,548.63	60256617	10/12/2015	2015	4	10	42	OEM		fedex 10/13	10	0	ONTIME	556468	REGULAR	FEDEX Std Overnight	267409-393933
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P130053	FE1301R	HALON, BULK RECYCLED	P	FIR	01F	PLNR01	267385	3	0	08/20/2015	11/18/2015	11/18/2015	11/18/2015	09/01/2015	394005	10/09/2015	1000	$26,860.00	$26,824.90	$35.10	60256523	10/09/2015	2015	4	10	41	SPA		3494137430	10	40	ONTIME	556470	REGULAR	FEDEX Freight Priority	267385-394005
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P130053	FE1301R	HALON, BULK RECYCLED	P	FIR	01F	PLNR01	267385	4	0	08/20/2015	11/18/2015	11/18/2015	11/18/2015	09/01/2015	394006	10/09/2015	373	$10,018.78	$10,005.69	$13.09	60256523	10/09/2015	2015	4	10	41	SPA		3494137430	10	40	ONTIME	556471	REGULAR	FEDEX Freight Priority	267385-394006
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	52300019-1	CODE41 RUPTURE DISC ASSY	SA	FIR	01X	PLNR03	267410	1	0	08/20/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391161	09/02/2015	7	$2,007.04	$300.18	$1,706.86	60255162	09/02/2015	2015	3	09	36	SPA	CATALOG	s/w-267413/391111	09	21	ONTIME	556472	REGULAR	FEDEX Intl Priority	267410-391161
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	33440016-8	CODE28 RUPTURE DISC ASSY	FA	FIR	01X	PLNR03	267410	2	0	08/20/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391162	09/02/2015	12	$963.96	$300.79	$663.17	60255162	09/02/2015	2015	3	09	36	SPA	CATALOG	s/w-267413/391111	09	21	ONTIME	556473	REGULAR	FEDEX Intl Priority	267410-391162
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	52100024-1	CODE24 RUPTURE DISC ASSY	SA	FIR	01X	PLNR03	267410	3	0	08/20/2015	09/09/2015	09/25/2015	09/30/2015	09/23/2015	391289	09/25/2015	9	$2,293.83	$385.94	$1,907.89	60255973	09/25/2015	2015	3	09	39	SPA	CATALOG	sw- 267410/392118	09	0	ONTIME	556474	REGULAR	FEDEX Intl Priority	267410-391289
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	52100024-1	CODE24 RUPTURE DISC ASSY	SA	FIR	01X	PLNR03	267410	4	0	08/20/2015	09/09/2015	09/25/2015	09/30/2015	09/23/2015	392118	09/25/2015	9	$2,293.83	$385.94	$1,907.89	60255973	09/25/2015	2015	3	09	39	SPA	CATALOG	xxxxx	09	0	ONTIME	556475	REGULAR	FEDEX Intl Priority	267410-392118
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	52400006-1	(CODE 48)FILL FTG ASSY	SA	FIR	01X	PLNR03	267410	5	0	08/20/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391578	09/17/2015	7	$1,476.16	$324.67	$1,151.49	60255528	09/17/2015	2015	3	09	38	SPA	CATALOG	SW 391157	09	6	ONTIME	556476	REGULAR	FEDEX Intl Priority	267410-391578
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	52400006-1	(CODE 48)FILL FTG ASSY	SA	FIR	01X	PLNR03	267410	6	0	08/20/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391578	09/17/2015	7	$1,476.16	$324.67	$1,151.49	60255528	09/17/2015	2015	3	09	38	SPA	CATALOG	SW 391157	09	6	ONTIME	556477	REGULAR	FEDEX Intl Priority	267410-391578
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	52400006-1	(CODE 48)FILL FTG ASSY	SA	FIR	01X	PLNR03	267410	7	0	08/20/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391578	09/17/2015	7	$1,476.16	$324.67	$1,151.49	60255528	09/17/2015	2015	3	09	38	SPA	CATALOG	SW 391157	09	6	ONTIME	556478	REGULAR	FEDEX Intl Priority	267410-391578
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	35240467-1	 DISCHARGE OUTLET	SA	FIR	01X	PLNR03	267410	8	0	08/20/2015	09/09/2015	09/24/2015	09/30/2015	09/23/2015	391921	09/24/2015	1	$269.22	$108.85	$160.37	60255884	09/24/2015	2015	3	09	39	SPA	CATALOG	SW 391769	09	0	ONTIME	556479	REGULAR	FEDEX Intl Priority	267410-391921
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	35240467-1	 DISCHARGE OUTLET	SA	FIR	01X	PLNR03	267410	9	0	08/20/2015	09/09/2015	09/24/2015	09/30/2015	09/23/2015	391921	09/24/2015	1	$269.22	$108.85	$160.37	60255884	09/24/2015	2015	3	09	39	SPA	CATALOG	SW 391769	09	0	ONTIME	556480	REGULAR	FEDEX Intl Priority	267410-391921
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	18330911-1	GAUGE, PRESSURE	FG	FIR	01G	PLNR02	267410	10	0	08/20/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391339	09/17/2015	2	$4,665.78	$740.67	$3,925.11	60255528	09/17/2015	2015	3	09	38	SPA	CATALOG	SW 391157	09	6	ONTIME	556481	REGULAR	FEDEX Intl Priority	267410-391339
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	51900054-2	PLATE, IDENTIFICATION	PH	FIR	01F	PLNR01	267410	11	0	08/20/2015	09/09/2015	09/24/2015	09/30/2015	09/23/2015	392489	09/24/2015	1	$82.20	$6.49	$75.71	60255884	09/24/2015	2015	3	09	39	SPA	CATALOG	SW 391769	09	0	ONTIME	556482	REGULAR	FEDEX Intl Priority	267410-392489
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	35240460-1	DISCHARGE OUTLET	SA	FIR	01X	PLNR03	267410	12	0	08/20/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391580	09/17/2015	3	$999.69	$252.18	$747.51	60255528	09/17/2015	2015	3	09	38	SPA	CATALOG	SW 391157	09	6	ONTIME	556483	REGULAR	FEDEX Intl Priority	267410-391580
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	33440016-4	CODE 8 RUPTURE DISC ASSY	FA	FIR	01X	PLNR03	267410	14	0	08/20/2015	09/09/2015	09/25/2015	09/30/2015	09/23/2015	391288	09/25/2015	25	$2,510.50	$384.15	$2,126.35	60255973	09/25/2015	2015	3	09	39	SPA	CATALOG	sw- 267410/392118	09	0	ONTIME	556485	REGULAR	FEDEX Intl Priority	267410-391288
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	K100421	18330915-1	PRESSURE GAUGE 0-3600 PSIG	FG	FIR	01G	PLNR02	267410	15	0	08/20/2015	09/01/2015	09/16/2015	09/23/2015	09/16/2015	390701	08/26/2015	2	$2,310.26	$610.42	$1,699.84	60254881	08/26/2015	2015	3	08	35	SPA	CATALOG	SW 390236	08	21	ONTIME	556486	REGULAR	FEDEX Intl Priority	267410-390701
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	BH3AABB	WEBBING, POLYESTER, BLACK	P	COM	05C	PLNR07	267411	1	0	08/20/2015	10/01/2015	10/15/2015	10/22/2015	10/15/2015	393073	10/01/2015	200	$848.00	$349.89	$498.11	60256229	10/01/2015	2015	4	10	40	SPA	CATALOG	sw-267869/392724	10	14	ONTIME	556487	REGULAR	FEDEX Intl Priority	267411-393073
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	1101813-01	BUTTON	P	COM	05M	PLNR05	267411	2	0	08/20/2015	10/01/2015	10/15/2015	10/22/2015	10/15/2015	393402	10/01/2015	100	$238.00	$97.97	$140.03	60256229	10/01/2015	2015	4	10	40	SPA	CATALOG	sw-267869/392724	10	14	ONTIME	556488	REGULAR	FEDEX Intl Priority	267411-393402
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	1107525-01	COVER ASSY, LOWER	PH	COM	05C	PLNR07	267411	4	0	08/20/2015	09/10/2015	09/24/2015	10/01/2015	09/24/2015	391132	09/02/2015	6	$253.32	$104.48	$148.84	60255142	09/02/2015	2015	3	09	36	SPA	CATALOG	s/w-267413/391111	09	22	ONTIME	556490	REGULAR	FEDEX Intl Priority	267411-391132
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	1107271-01	COVER,BUCKLE UPPER	P	COM	05C	PLNR07	267411	5	0	08/20/2015	09/10/2015	09/24/2015	10/01/2015	09/24/2015	391632	09/11/2015	7	$176.19	$114.71	$61.48	60255343	09/11/2015	2015	3	09	37	SPA	CATALOG	SW 391294	09	13	ONTIME	556491	REGULAR	FEDEX Intl Priority	267411-391632
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	1101080-01	HOOK ASSY	SA	COM	05C	PLNR07	267411	6	0	08/20/2015	09/10/2015	09/24/2015	10/01/2015	09/24/2015	391632	09/11/2015	35	$1,127.35	$464.98	$662.37	60255343	09/11/2015	2015	3	09	37	SPA	CATALOG	SW 391294	09	13	ONTIME	556492	REGULAR	FEDEX Intl Priority	267411-391632
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	1107253-01	CLIP, STRAP	P	COM	05C	PLNR07	267411	7	0	08/20/2015	09/10/2015	09/24/2015	10/01/2015	09/24/2015	391632	09/11/2015	30	$111.00	$45.84	$65.16	60255343	09/11/2015	2015	3	09	37	SPA	CATALOG	SW 391294	09	13	ONTIME	556493	REGULAR	FEDEX Intl Priority	267411-391632
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	1111498-09	BOOT	P	COM	05C	PLNR07	267411	8	0	08/20/2015	09/10/2015	09/24/2015	10/01/2015	09/24/2015	391351	09/11/2015	35	$6,954.50	$135.12	$6,819.38	60255343	09/11/2015	2015	3	09	37	SPA	CATALOG	391351	09	13	ONTIME	556494	REGULAR	FEDEX Intl Priority	267411-391351
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	0922100-46	SOCKET, DOT FASTNER	P	COM	05C	PLNR07	267411	9	0	08/20/2015	09/10/2015	09/24/2015	10/01/2015	09/24/2015	391632	09/11/2015	10	$8.50	$5.71	$2.79	60255343	09/11/2015	2015	3	09	37	SPA	CATALOG	SW 391294	09	13	ONTIME	556495	REGULAR	FEDEX Intl Priority	267411-391632
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	0909100-16	LABEL MATERIAL -Cooley Brite SM-42  {### Order 14 Rolls @ 3150 sq in./roll ###)	W	COM	05C	PLNR07	267411	10	0	08/20/2015	09/10/2015	09/24/2015	10/01/2015	09/24/2015	391632	09/11/2015	3150	$346.50	$143.29	$203.21	60255343	09/11/2015	2015	3	09	37	SPA	CATALOG	SW 391294	09	13	ONTIME	556496	REGULAR	FEDEX Intl Priority	267411-391632
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	K100423	1107525-01	COVER ASSY, LOWER	PH	COM	05C	PLNR07	267411	11	0	08/20/2015	09/10/2015	09/24/2015	10/01/2015	09/24/2015	391133	09/02/2015	6	$253.32	$104.48	$148.84	60255142	09/02/2015	2015	3	09	36	SPA	CATALOG	s/w-267413/391111	09	22	ONTIME	556497	REGULAR	FEDEX Intl Priority	267411-391133
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	M100014	34600028-1	FIREX 630-2(55-1)	FG	FIR	01F	PLNR01	267412	2	0	08/20/2015	09/08/2015	10/02/2015	09/29/2015	09/22/2015	392971	10/01/2015	3	$6,837.33	$5,710.74	$1,126.59	60256256	10/01/2015	2015	4	10	40	SPA	CATALOG	FEDEX	10	1	ONTIME	556499	REGULAR	FEDEX Intl Priority	267412-392971
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	BH3GGA	DOVE GRAY WEBBING	P	COM	05C	PLNR07	267413	1	0	08/21/2015	08/13/2015	09/02/2015	09/08/2015	08/27/2015	391111	09/02/2015	79	$278.87	$115.17	$163.70	60255134	09/02/2015	2015	3	09	36	SPA	CATALOG	xxxxxx	09	0	ONTIME	556501	REGULAR	FEDEX Intl Priority	267413-391111
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	BH3GGV	DOVE GRAY WEBBING	P	COM	05C	PLNR07	267413	2	0	08/21/2015	08/13/2015	09/02/2015	09/08/2015	08/27/2015	391111	09/02/2015	23	$55.20	$22.80	$32.40	60255134	09/02/2015	2015	3	09	36	SPA	CATALOG	xxxxxx	09	0	ONTIME	556502	REGULAR	FEDEX Intl Priority	267413-391111
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	BH3GJA	LT. TAUPE WEBBING	P	COM	05C	PLNR07	267413	3	0	08/21/2015	08/13/2015	09/02/2015	09/08/2015	08/27/2015	391111	09/02/2015	91	$1,451.45	$598.59	$852.86	60255134	09/02/2015	2015	3	09	36	SPA	CATALOG	xxxxxx	09	0	ONTIME	556503	REGULAR	FEDEX Intl Priority	267413-391111
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	BH3GJV	LT. TAUPE WEBBING	P	COM	05C	PLNR07	267413	4	0	08/21/2015	08/13/2015	09/02/2015	09/08/2015	08/27/2015	391111	09/02/2015	100	$803.00	$331.23	$471.77	60255134	09/02/2015	2015	3	09	36	SPA	CATALOG	xxxxxx	09	0	ONTIME	556504	REGULAR	FEDEX Intl Priority	267413-391111
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	0101891-38	CABLE ASSY	SA	COM	05C	PLNR07	267413	5	0	08/21/2015	09/30/2015	10/14/2015	10/21/2015	10/14/2015	393411	10/01/2015	1	$327.69	$18.80	$308.89	60256222	10/01/2015	2015	4	10	40	SPA	CATALOG	sw-267869/392724	10	13	ONTIME	556505	REGULAR	FEDEX Intl Priority	267413-393411
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	0108297-3	REEL ASSY  (-3 IS A DIRECT REPLACEMENT FOR -11)	SA	COM	05C	PLNR07	267413	6	0	08/21/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391630	09/11/2015	1	$295.49	$121.87	$173.62	60255336	09/11/2015	2015	3	09	37	SPA	CATALOG	SW 391294	09	12	ONTIME	556506	REGULAR	FEDEX Intl Priority	267413-391630
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	1101273-07	MOLDED CROTCH STRAP	SPARES	COM	05C	PLNR07	267413	7	0	08/21/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	391192	09/02/2015	1	$173.68	$51.52	$122.16	60255134	09/02/2015	2015	3	09	36	SPA	CATALOG	s/w-267413/391111	09	21	ONTIME	556507	REGULAR	FEDEX Intl Priority	267413-391192
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	1107650-01	FRAME	BF	COM	05C	PLNR07	267413	8	0	08/21/2015	09/30/2015	10/14/2015	10/21/2015	10/14/2015	393277	10/01/2015	5	$234.70	$96.79	$137.91	60256222	10/01/2015	2015	4	10	40	SPA	CATALOG	sw-267869/392724	10	13	ONTIME	556508	REGULAR	FEDEX Intl Priority	267413-393277
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	1117556-200-001	LAP & SHLD STRAP ASSY	PH	COM	05C	PLNR07	267413	9	0	08/21/2015	09/30/2015	10/14/2015	10/21/2015	10/14/2015	392864	09/25/2015	8	$2,721.20	$788.00	$1,933.20	60255934	09/25/2015	2015	3	09	39	SPA	CATALOG	sw- 267410/392118	09	19	ONTIME	556509	REGULAR	FEDEX Intl Priority	267413-392864
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	2000067-41	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	267413	10	0	08/21/2015	09/24/2015	10/08/2015	10/15/2015	10/08/2015	392797	09/25/2015	3	$2,228.28	$919.03	$1,309.25	60255934	09/25/2015	2015	3	09	39	SPA	CATALOG	sw- 267410/392118	09	13	ONTIME	556510	REGULAR	FEDEX Intl Priority	267413-392797
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	2000108-03-001	RESTRAINT SYSTEM	FG	COM	05C	PLNR07	267413	11	0	08/21/2015	09/24/2015	10/08/2015	10/15/2015	10/08/2015	392675	09/24/2015	1	$1,294.50	$533.90	$760.60	60255843	09/24/2015	2015	3	09	39	SPA	CATALOG	SW 391769	09	14	ONTIME	556511	REGULAR	FEDEX Intl Priority	267413-392675
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	2000108-103-001	LAP BELT ASSY  (LH FIXED)	SPARES	COM	05C	PLNR07	267413	12	0	08/21/2015	09/28/2015	10/12/2015	10/19/2015	10/12/2015	392518	09/25/2015	5	$2,839.10	$1,170.96	$1,668.14	60255934	09/25/2015	2015	3	09	39	SPA	CATALOG	sw- 267410/392118	09	17	ONTIME	556512	REGULAR	FEDEX Intl Priority	267413-392518
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	2000218-22	CABLE ASSY	PH	COM	05C	PLNR07	267413	13	0	08/21/2015	10/01/2015	10/15/2015	10/22/2015	10/15/2015	392045	09/18/2015	1	$82.96	$34.22	$48.74	60255580	09/18/2015	2015	3	09	38	SPA	CATALOG	SW 391966	09	27	ONTIME	556513	REGULAR	FEDEX Intl Priority	267413-392045
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	2000220-09	SINGLE REEL ASSY	SPARES	COM	05C	PLNR07	267413	14	0	08/21/2015	10/21/2015	11/04/2015	11/11/2015	11/04/2015	393381	10/01/2015	2	$1,015.98	$309.17	$706.81	60256222	10/01/2015	2015	4	10	40	SPA	CATALOG	sw-267869/392724	10	34	ONTIME	556514	REGULAR	FEDEX Intl Priority	267413-393381
PAC SCI ATG-YL	1310	PAC SCI	INTERCO	CIVIL	P109087	2000267-05	CONTROL ASSY	SPARES	COM	05C	PLNR07	267413	15	0	08/21/2015	09/30/2015	10/14/2015	10/21/2015	10/14/2015	393468	10/05/2015	4	$580.80	$239.54	$341.26	60256363	10/05/2015	2015	4	10	41	SPA	CATALOG	SW 392667	10	9	ONTIME	556515	REGULAR	FEDEX Intl Priority	267413-393468
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	P109087	33440038	DISC, GREEN	P	FIR	01Y	PLNR09	267414	16	0	08/20/2015	09/04/2015	09/21/2015	09/28/2015	09/21/2015	391371	09/17/2015	3	$93.15	$38.42	$54.73	60255524	09/17/2015	2015	3	09	38	SPA	CATALOG	SW 391157	09	4	ONTIME	556516	REGULAR	FEDEX Intl Priority	267414-391371
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	P109087	35071500	TCPS	SA	FIR	01X	PLNR03	267414	17	0	08/20/2015	09/09/2015	09/24/2015	09/30/2015	09/23/2015	392297	09/24/2015	2	$8,332.72	$999.65	$7,333.07	60255881	09/24/2015	2015	3	09	39	SPA	CATALOG	SW 391769	09	0	ONTIME	556517	REGULAR	FEDEX Intl Priority	267414-392297
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	P109087	51900042-2	PLATE, ID	P	FIR	01F	PLNR01	267414	19	0	08/20/2015	09/09/2015	09/25/2015	09/30/2015	09/23/2015	392034	09/25/2015	5	$547.95	$8.22	$539.73	60255969	09/25/2015	2015	3	09	39	SPA	CATALOG	sw- 267410/392118	09	0	ONTIME	556519	REGULAR	FEDEX Intl Priority	267414-392034
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	P109087	51900054-17	PLATE, IDENTIFICATION	PH	FIR	01F	PLNR01	267414	20	0	08/20/2015	09/09/2015	09/24/2015	09/30/2015	09/23/2015	392490	09/24/2015	2	$164.40	$12.99	$151.41	60255881	09/24/2015	2015	3	09	39	SPA	CATALOG	SW 391769	09	0	ONTIME	556520	REGULAR	FEDEX Intl Priority	267414-392490
PAC SCI ATG-DU	1458	PAC SCI	INTERCO	CIVIL	P109087	51900091-1	PLATE INSTALLATION TORQUE	P	FIR	01F	PLNR01	267414	21	0	08/20/2015	09/09/2015	09/23/2015	09/30/2015	09/23/2015	392036	09/21/2015	2	$109.58	$3.55	$106.03	60255690	09/21/2015	2015	3	09	39	SPA	CATALOG	SW 391654	09	2	ONTIME	556521	REGULAR	FEDEX Intl Priority	267414-392036
